shipment_id,order_id,warehouse_id,carrier,shipment_date,delivery_date,shipping_status,shipping_cost
SHP00025981,ORD00027430,WH001,DHL,2026-02-06 08:24:56,,IN_TRANSIT,1049.96
SHP00025982,ORD00027431,WH010,BlueDart,2025-03-13 19:59:30,2025-03-15 19:59:30,DELAYED,624.69
SHP00025983,ORD00027432,WH004,Delhivery,2026-04-25 12:21:50,2026-05-05 12:21:50,DELIVERED,759.76
SHP00025984,ORD00027433,WH010,DHL,2026-03-02 18:10:38,,IN_TRANSIT,346.72
SHP00025985,ORD00027434,WH006,Ecom Express,2026-03-24 03:30:03,2026-04-03 03:30:03,DELIVERED,1081.49
SHP00025986,ORD00027435,WH007,Ecom Express,2026-06-02 11:11:48,2026-06-08 11:11:48,DELAYED,402.79
SHP00025987,ORD00027436,WH004,Ecom Express,2026-05-27 14:30:10,2026-05-29 14:30:10,DELIVERED,1138.79
SHP00025988,ORD00027437,WH004,BlueDart,2026-02-09 02:09:18,2026-02-17 02:09:18,DELIVERED,1398.18
SHP00025989,ORD00027438,WH005,XpressBees,2025-11-08 16:42:43,,IN_TRANSIT,292.56
SHP00025990,ORD00027439,WH004,Ecom Express,2026-06-24 20:54:42,2026-07-01 20:54:42,DELIVERED,1158.26
SHP00025991,ORD00027440,WH007,DHL,2025-11-25 07:17:06,2025-12-04 07:17:06,DELIVERED,1036.08
SHP00025992,ORD00027441,WH005,DTDC,2026-02-03 06:41:26,,IN_TRANSIT,1440.53
SHP00025993,ORD00027442,WH007,XpressBees,2025-06-27 09:08:11,2025-07-05 09:08:11,DELIVERED,1100.36
SHP00025994,ORD00027443,WH008,Ecom Express,2025-08-29 06:31:34,2025-09-05 06:31:34,DELIVERED,669.33
SHP00025995,ORD00027444,WH006,XpressBees,2025-12-20 16:10:02,,IN_TRANSIT,950.87
SHP00025996,ORD00027445,WH009,DTDC,2026-05-11 11:36:16,2026-05-14 11:36:16,DELIVERED,407.76
SHP00025997,ORD00027446,WH006,XpressBees,2025-10-23 13:07:15,2025-11-01 13:07:15,DELIVERED,366.37
SHP00025998,ORD00027447,WH007,Delhivery,2026-05-10 16:55:44,,IN_TRANSIT,709.98
SHP00025999,ORD00027448,WH005,BlueDart,2025-02-20 23:49:16,2025-02-23 23:49:16,DELAYED,1301.03
SHP00026000,ORD00027449,WH004,FedEx,2025-12-02 03:41:33,,IN_TRANSIT,812.95
SHP00026001,ORD00027450,WH006,FedEx,2025-09-23 04:57:10,,IN_TRANSIT,51.67
SHP00026002,ORD00027451,WH005,XpressBees,2026-05-12 04:47:58,2026-05-13 04:47:58,DELIVERED,947.89
SHP00026003,ORD00027452,WH007,DHL,2025-05-29 12:12:36,2025-06-01 12:12:36,DELIVERED,1023.21
SHP00026004,ORD00027453,WH006,Ecom Express,2026-05-09 00:25:23,2026-05-18 00:25:23,DELIVERED,1054.5
SHP00026005,ORD00027455,WH008,XpressBees,2025-06-24 06:04:10,,CANCELLED,348.54
SHP00026006,ORD00027456,WH006,FedEx,2026-03-08 17:35:28,2026-03-14 17:35:28,DELIVERED,142.98
SHP00026007,ORD00027457,WH008,FedEx,2025-11-05 18:40:27,2025-11-10 18:40:27,DELIVERED,157.85
SHP00026008,ORD00027458,WH009,XpressBees,2025-10-05 13:48:15,2025-10-10 13:48:15,DELIVERED,103.55
SHP00026009,ORD00027459,WH003,DTDC,2026-04-30 11:17:49,2026-05-01 11:17:49,DELIVERED,381.6
SHP00026010,ORD00027460,WH008,Delhivery,2025-04-18 00:36:38,2025-04-23 00:36:38,DELIVERED,227.13
SHP00026011,ORD00027461,WH007,DHL,2025-08-01 16:32:39,2025-08-05 16:32:39,DELAYED,1419.37
SHP00026012,ORD00027462,WH007,DTDC,2026-06-06 14:22:03,2026-06-14 14:22:03,DELIVERED,213.93
SHP00026013,ORD00027463,WH009,Ecom Express,2025-12-06 19:30:03,2025-12-09 19:30:03,DELAYED,1255.87
SHP00026014,ORD00027465,WH008,Ecom Express,2026-03-27 13:54:31,,IN_TRANSIT,266.8
SHP00026015,ORD00027466,WH007,BlueDart,2026-03-13 13:07:41,2026-03-19 13:07:41,DELIVERED,987.67
SHP00026016,ORD00027467,WH001,DHL,2026-03-09 10:42:47,2026-03-19 10:42:47,DELIVERED,1105.53
SHP00026017,ORD00027468,WH008,Delhivery,2025-03-26 15:08:05,2025-03-30 15:08:05,DELIVERED,176.81
SHP00026018,ORD00027470,WH001,FedEx,2025-05-03 16:55:10,2025-05-12 16:55:10,DELIVERED,724.0
SHP00026019,ORD00027471,WH001,Ecom Express,2025-05-31 09:55:55,2025-06-03 09:55:55,DELIVERED,1450.36
SHP00026020,ORD00027472,WH007,XpressBees,2025-03-03 23:59:53,,DELIVERED,645.13
SHP00026021,ORD00027473,WH009,BlueDart,2025-04-23 02:53:10,2025-05-02 02:53:10,DELAYED,913.02
SHP00026022,ORD00027474,WH003,BlueDart,2026-07-29 08:13:05,2026-08-05 08:13:05,DELIVERED,109.67
SHP00026023,ORD00027476,WH002,Ecom Express,2026-08-06 04:38:02,2026-08-07 04:38:02,DELIVERED,1449.81
SHP00026024,ORD00027477,WH006,DTDC,2026-03-31 07:42:08,2026-04-05 07:42:08,DELIVERED,1182.9
SHP00026025,ORD00027478,WH004,DHL,2025-08-21 03:50:53,,CANCELLED,1495.08
SHP00026026,ORD00027479,WH003,BlueDart,2025-05-15 16:35:02,2025-05-16 16:35:02,DELIVERED,275.61
SHP00026027,ORD00027480,WH008,Delhivery,2025-07-23 10:11:04,2025-07-28 10:11:04,DELIVERED,1047.76
SHP00026028,ORD00027481,WH001,DHL,2025-11-08 12:49:33,2025-11-15 12:49:33,DELIVERED,364.34
SHP00026029,ORD00027482,WH010,XpressBees,2026-07-20 13:34:10,2026-07-22 13:34:10,DELIVERED,1330.27
SHP00026030,ORD00027483,WH002,DHL,2026-01-13 09:03:03,2026-01-17 09:03:03,DELIVERED,826.0
SHP00026031,ORD00027484,WH004,Delhivery,2025-02-12 08:25:21,2025-02-22 08:25:21,DELAYED,428.65
SHP00026032,ORD00027485,WH009,Delhivery,2025-09-12 06:31:26,,IN_TRANSIT,902.78
SHP00026033,ORD00027486,WH007,DTDC,2025-12-04 17:06:40,2025-12-13 17:06:40,DELIVERED,1128.57
SHP00026034,ORD00027487,WH010,Delhivery,2026-01-05 19:47:34,2026-01-15 19:47:34,DELIVERED,1173.32
SHP00026035,ORD00027488,WH009,Delhivery,2025-09-23 19:34:53,2025-10-03 19:34:53,DELIVERED,630.01
SHP00026036,ORD00027489,WH009,Delhivery,2026-04-25 22:32:27,,IN_TRANSIT,834.47
SHP00026037,ORD00027490,WH004,Delhivery,2025-02-03 14:23:56,2025-02-13 14:23:56,DELIVERED,1430.92
SHP00026038,ORD00027491,WH006,Delhivery,2025-04-19 20:28:42,2025-04-28 20:28:42,DELIVERED,1453.33
SHP00026039,ORD00027492,WH001,XpressBees,2026-02-12 08:08:52,,IN_TRANSIT,909.75
SHP00026040,ORD00027493,WH002,DTDC,2025-04-12 04:51:41,,IN_TRANSIT,365.7
SHP00026041,ORD00027494,WH010,DHL,2026-04-06 19:33:19,2026-04-12 19:33:19,DELIVERED,412.78
SHP00026042,ORD00027495,WH002,BlueDart,2026-07-11 21:28:01,,IN_TRANSIT,375.34
SHP00026043,ORD00027496,WH004,XpressBees,2026-05-11 02:07:25,2026-05-12 02:07:25,DELIVERED,340.23
SHP00026044,ORD00027497,WH007,Delhivery,2025-10-31 16:26:18,2025-11-10 16:26:18,DELIVERED,1426.02
SHP00026045,ORD00027498,WH006,Ecom Express,2026-03-10 22:23:01,2026-03-12 22:23:01,DELIVERED,481.3
SHP00026046,ORD00027499,WH003,DHL,2026-07-17 12:38:09,2026-07-27 12:38:09,DELIVERED,273.61
SHP00026047,ORD00027500,WH010,Delhivery,2026-06-13 05:28:28,,IN_TRANSIT,91.5
SHP00026048,ORD00027501,WH008,Ecom Express,2026-04-17 16:04:45,,IN_TRANSIT,1125.88
SHP00026049,ORD00027502,WH009,XpressBees,2025-04-30 20:51:03,2025-05-02 20:51:03,DELIVERED,1406.37
SHP00026050,ORD00027503,WH010,XpressBees,2026-05-15 05:26:29,2026-05-25 05:26:29,DELIVERED,1118.63
SHP00026051,ORD00027505,WH010,Delhivery,2025-11-22 04:11:50,2025-11-29 04:11:50,DELAYED,1109.25
SHP00026052,ORD00027506,WH003,FedEx,2025-03-12 03:54:48,,IN_TRANSIT,1074.6
SHP00026053,ORD00027507,WH001,Delhivery,2025-03-22 11:06:42,2025-03-23 11:06:42,DELIVERED,1301.62
SHP00026054,ORD00027508,WH010,BlueDart,2026-07-13 16:28:37,2026-07-22 16:28:37,DELIVERED,1438.82
SHP00026055,ORD00027509,WH007,Delhivery,2025-08-30 08:01:16,2025-09-09 08:01:16,DELIVERED,1314.47
SHP00026056,ORD00027510,WH004,BlueDart,2025-06-08 16:02:34,2025-06-15 16:02:34,DELIVERED,1276.95
SHP00026057,ORD00027511,WH001,XpressBees,2026-06-30 16:40:51,2026-07-02 16:40:51,DELIVERED,1343.32
SHP00026058,ORD00027512,WH005,XpressBees,2025-04-20 11:19:40,2025-04-24 11:19:40,DELIVERED,713.96
SHP00026059,ORD00027513,WH002,BlueDart,2026-04-25 08:12:36,2026-04-27 08:12:36,DELIVERED,725.03
SHP00026060,ORD00027514,WH002,DTDC,2026-07-29 16:03:44,2026-07-31 16:03:44,DELIVERED,1493.89
SHP00026061,ORD00027515,WH008,DTDC,2025-04-06 01:03:12,2025-04-12 01:03:12,DELIVERED,1436.7
SHP00026062,ORD00027516,WH002,Delhivery,2026-02-07 03:31:25,2026-02-17 03:31:25,DELIVERED,303.4
SHP00026063,ORD00027517,WH007,Ecom Express,2025-11-23 10:55:35,,IN_TRANSIT,642.6
SHP00026064,ORD00027518,WH009,FedEx,2025-08-31 20:36:53,2025-09-08 20:36:53,DELIVERED,1344.85
SHP00026065,ORD00027519,WH003,Delhivery,2025-05-01 13:09:41,2025-05-09 13:09:41,DELIVERED,1147.31
SHP00026066,ORD00027520,WH008,DHL,2025-05-12 02:25:09,2025-05-14 02:25:09,DELIVERED,422.48
SHP00026067,ORD00027521,WH006,DTDC,2025-05-25 18:48:04,2025-05-29 18:48:04,DELIVERED,977.04
SHP00026068,ORD00027522,WH001,FedEx,2025-08-09 17:43:27,,IN_TRANSIT,938.06
SHP00026069,ORD00027523,WH007,Ecom Express,2025-10-21 15:02:44,2025-10-22 15:02:44,DELIVERED,1080.53
SHP00026070,ORD00027524,WH005,BlueDart,2025-12-03 18:03:25,2025-12-12 18:03:25,DELAYED,735.71
SHP00026071,ORD00027525,WH005,DHL,2026-07-08 10:06:14,,IN_TRANSIT,1116.07
SHP00026072,ORD00027526,WH002,BlueDart,2025-01-09 17:15:44,2025-01-17 17:15:44,DELIVERED,169.48
SHP00026073,ORD00027527,WH004,DHL,2025-10-08 16:39:20,2025-10-15 16:39:20,DELIVERED,1144.07
SHP00026074,ORD00027528,WH003,Delhivery,2026-07-24 18:43:34,2026-08-01 18:43:34,DELIVERED,174.4
SHP00026075,ORD00027529,WH005,Ecom Express,2026-06-26 14:47:17,2026-07-06 14:47:17,DELAYED,218.48
SHP00026076,ORD00027530,WH010,FedEx,2025-08-18 14:11:48,,CANCELLED,569.5
SHP00026077,ORD00027531,WH001,FedEx,2026-03-14 12:01:25,,IN_TRANSIT,1473.43
SHP00026078,ORD00027532,WH008,DTDC,2026-01-21 12:17:42,2026-01-31 12:17:42,DELIVERED,1239.36
SHP00026079,ORD00027533,WH003,DTDC,2026-03-07 13:44:00,,IN_TRANSIT,680.41
SHP00026080,ORD00027534,WH009,XpressBees,2025-02-23 23:57:14,,IN_TRANSIT,705.56
SHP00026081,ORD00027535,WH008,DHL,2025-04-26 04:42:15,2025-05-02 04:42:15,DELAYED,413.28
SHP00026082,ORD00027536,WH005,DHL,2025-03-26 02:49:20,,IN_TRANSIT,472.92
SHP00026083,ORD00027537,WH006,XpressBees,2025-12-25 23:43:29,2025-12-28 23:43:29,DELAYED,468.49
SHP00026084,ORD00027538,WH003,Ecom Express,2025-09-29 12:38:24,2025-10-01 12:38:24,DELIVERED,709.11
SHP00026085,ORD00027539,WH003,FedEx,2025-12-09 08:12:10,2025-12-18 08:12:10,DELAYED,1176.38
SHP00026086,ORD00027540,WH004,DHL,2025-05-29 04:58:34,2025-06-05 04:58:34,DELIVERED,280.43
SHP00026087,ORD00027541,WH005,DHL,2025-08-15 07:09:11,2025-08-16 07:09:11,DELIVERED,1088.8
SHP00026088,ORD00027542,WH010,DTDC,2025-06-23 15:51:15,2025-06-30 15:51:15,DELIVERED,909.26
SHP00026089,ORD00027543,WH001,Ecom Express,2025-09-13 10:19:35,,IN_TRANSIT,1422.45
SHP00026090,ORD00027544,WH003,DTDC,2026-02-03 06:08:32,2026-02-05 06:08:32,DELIVERED,1311.61
SHP00026091,ORD00027546,WH006,Delhivery,2025-04-08 08:03:57,2025-04-10 08:03:57,DELIVERED,180.18
SHP00026092,ORD00027548,WH006,Ecom Express,2025-01-05 16:13:28,2025-01-07 16:13:28,DELIVERED,580.09
SHP00026093,ORD00027549,WH002,BlueDart,2025-06-24 00:47:48,2025-07-02 00:47:48,DELIVERED,1466.08
SHP00026094,ORD00027550,WH008,FedEx,2025-03-25 04:40:51,2025-03-26 04:40:51,DELIVERED,868.03
SHP00026095,ORD00027551,WH003,XpressBees,2025-11-06 15:11:30,,IN_TRANSIT,1034.52
SHP00026096,ORD00027552,WH008,DHL,2026-01-27 03:05:31,2026-02-05 03:05:31,DELIVERED,1111.82
SHP00026097,ORD00027553,WH008,XpressBees,2026-03-28 11:18:14,2026-04-04 11:18:14,DELIVERED,581.63
SHP00026098,ORD00027554,WH003,FedEx,2025-05-20 17:51:29,2025-05-22 17:51:29,DELAYED,280.65
SHP00026099,ORD00027555,WH003,XpressBees,2026-02-03 20:18:45,2026-02-13 20:18:45,DELIVERED,81.1
SHP00026100,ORD00027556,WH003,Ecom Express,2026-05-05 11:36:35,2026-05-10 11:36:35,DELIVERED,124.54
SHP00026101,ORD00027557,WH010,FedEx,2025-08-15 05:35:30,2025-08-19 05:35:30,DELIVERED,181.27
SHP00026102,ORD00027558,WH006,Delhivery,2026-03-20 16:02:35,2026-03-30 16:02:35,DELIVERED,749.19
SHP00026103,ORD00027559,WH002,BlueDart,2025-10-04 09:00:59,2025-10-11 09:00:59,DELIVERED,781.66
SHP00026104,ORD00027560,WH005,FedEx,2026-05-25 14:25:43,2026-05-31 14:25:43,DELIVERED,155.31
SHP00026105,ORD00027562,WH001,DHL,2025-12-18 11:52:59,2025-12-24 11:52:59,DELAYED,641.51
SHP00026106,ORD00027563,WH001,DHL,2025-05-17 14:03:25,2025-05-25 14:03:25,DELIVERED,681.32
SHP00026107,ORD00027564,WH007,Ecom Express,2025-01-14 18:01:50,,IN_TRANSIT,631.87
SHP00026108,ORD00027565,WH007,Delhivery,2026-06-18 18:15:51,,CANCELLED,74.92
SHP00026109,ORD00027566,WH005,FedEx,2026-05-21 23:44:22,2026-05-27 23:44:22,DELAYED,85.92
SHP00026110,ORD00027567,WH010,BlueDart,2025-11-12 19:55:36,2025-11-17 19:55:36,DELIVERED,1168.78
SHP00026111,ORD00027568,WH002,BlueDart,2026-05-05 10:03:36,2026-05-09 10:03:36,DELIVERED,1094.76
SHP00026112,ORD00027569,WH004,DTDC,2025-12-02 14:44:29,,CANCELLED,631.93
SHP00026113,ORD00027570,WH006,XpressBees,2025-10-27 09:17:39,2025-11-01 09:17:39,DELIVERED,1260.97
SHP00026114,ORD00027571,WH004,XpressBees,2025-04-10 03:30:14,2025-04-20 03:30:14,DELIVERED,1346.3
SHP00026115,ORD00027572,WH003,Ecom Express,2025-06-02 12:33:24,2025-06-07 12:33:24,DELIVERED,987.22
SHP00026116,ORD00027573,WH004,BlueDart,2025-08-25 13:12:58,2025-08-27 13:12:58,DELIVERED,521.02
SHP00026117,ORD00027574,WH007,FedEx,2026-07-26 00:22:58,2026-08-03 00:22:58,DELIVERED,929.98
SHP00026118,ORD00027576,WH010,XpressBees,2025-09-09 23:30:08,,IN_TRANSIT,160.33
SHP00026119,ORD00027577,WH009,XpressBees,2025-01-27 05:12:33,2025-02-02 05:12:33,DELIVERED,707.17
SHP00026120,ORD00027578,WH008,XpressBees,2026-07-01 16:12:28,2026-07-05 16:12:28,DELIVERED,1431.02
SHP00026121,ORD00027579,WH006,DHL,2025-12-05 19:01:45,2025-12-10 19:01:45,DELIVERED,998.2
SHP00026122,ORD00027580,WH004,FedEx,2026-06-17 21:09:56,,IN_TRANSIT,1427.23
SHP00026123,ORD00027581,WH009,DTDC,2025-06-20 00:48:12,,IN_TRANSIT,1440.32
SHP00026124,ORD00027582,WH007,BlueDart,2025-04-25 15:40:27,2025-05-03 15:40:27,DELIVERED,178.7
SHP00026125,ORD00027583,WH005,FedEx,2026-03-25 10:39:04,2026-03-30 10:39:04,DELIVERED,250.18
SHP00026126,ORD00027584,WH007,XpressBees,2025-05-18 23:08:48,2025-05-20 23:08:48,DELIVERED,1497.05
SHP00026127,ORD00027585,WH007,Ecom Express,2025-01-21 17:29:13,2025-01-31 17:29:13,DELIVERED,692.61
SHP00026128,ORD00027586,WH004,DTDC,2025-10-29 20:17:24,2025-11-04 20:17:24,DELIVERED,724.08
SHP00026129,ORD00027587,WH007,DTDC,2026-06-18 13:57:12,2026-06-23 13:57:12,DELAYED,140.7
SHP00026130,ORD00027588,WH003,BlueDart,2026-01-31 05:37:58,,IN_TRANSIT,122.45
SHP00026131,ORD00027589,WH002,Ecom Express,2025-11-23 01:16:46,2025-11-28 01:16:46,DELIVERED,1170.37
SHP00026132,ORD00027590,WH001,Delhivery,2026-04-16 22:48:17,2026-04-19 22:48:17,DELIVERED,518.28
SHP00026133,ORD00027591,WH005,BlueDart,2025-12-01 17:16:15,2025-12-08 17:16:15,DELIVERED,1198.29
SHP00026134,ORD00027592,WH004,BlueDart,2025-01-31 21:10:46,,IN_TRANSIT,721.05
SHP00026135,ORD00027593,WH008,Ecom Express,2025-09-27 09:31:46,,IN_TRANSIT,923.14
SHP00026136,ORD00027594,WH009,Ecom Express,2025-11-16 22:45:14,,CANCELLED,243.55
SHP00026137,ORD00027595,WH002,DHL,2026-03-30 07:13:04,2026-04-08 07:13:04,DELIVERED,668.59
SHP00026138,ORD00027596,WH003,DTDC,2025-05-28 12:01:25,2025-06-01 12:01:25,DELIVERED,1451.67
SHP00026139,ORD00027597,WH009,BlueDart,2025-05-22 11:45:11,2025-05-26 11:45:11,DELIVERED,585.89
SHP00026140,ORD00027598,WH008,Ecom Express,2026-02-03 21:16:56,2026-02-07 21:16:56,DELIVERED,985.44
SHP00026141,ORD00027599,WH001,DTDC,2026-04-09 07:29:53,2026-04-18 07:29:53,DELIVERED,516.04
SHP00026142,ORD00027600,WH004,XpressBees,2025-01-07 17:52:06,2025-01-11 17:52:06,DELIVERED,729.28
SHP00026143,ORD00027601,WH008,DHL,2026-06-16 08:54:14,2026-06-18 08:54:14,DELIVERED,1220.45
SHP00026144,ORD00027602,WH002,BlueDart,2025-09-03 02:03:52,,IN_TRANSIT,711.41
SHP00026145,ORD00027603,WH008,DTDC,2025-10-23 17:16:52,2025-10-29 17:16:52,DELIVERED,439.97
SHP00026146,ORD00027604,WH007,DHL,2025-04-28 05:34:42,2025-05-04 05:34:42,DELIVERED,1392.39
SHP00026147,ORD00027605,WH009,XpressBees,2025-01-04 13:22:48,,CANCELLED,230.35
SHP00026148,ORD00027606,WH005,Delhivery,2026-04-03 05:20:02,2026-04-05 05:20:02,DELIVERED,1123.58
SHP00026149,ORD00027607,WH009,FedEx,2025-01-21 00:11:52,2025-01-24 00:11:52,DELIVERED,501.16
SHP00026150,ORD00027608,WH005,DTDC,2026-02-22 23:07:46,,CANCELLED,367.64
SHP00026151,ORD00027609,WH009,DHL,2025-02-26 02:51:38,,IN_TRANSIT,1308.96
SHP00026152,ORD00027610,WH007,DHL,2026-03-25 19:06:44,2026-04-03 19:06:44,DELIVERED,1104.25
SHP00026153,ORD00027611,WH003,XpressBees,2025-11-19 09:27:47,2025-11-21 09:27:47,DELIVERED,869.43
SHP00026154,ORD00027613,WH004,DTDC,2025-05-01 11:10:32,2025-05-03 11:10:32,DELIVERED,253.55
SHP00026155,ORD00027614,WH009,DHL,2025-01-31 23:47:53,2025-02-05 23:47:53,DELAYED,1154.86
SHP00026156,ORD00027615,WH001,Ecom Express,2026-06-30 15:28:43,2026-07-01 15:28:43,DELIVERED,716.6
SHP00026157,ORD00027616,WH008,Delhivery,2026-07-20 07:42:17,2026-07-23 07:42:17,DELAYED,225.75
SHP00026158,ORD00027617,WH005,BlueDart,2025-08-08 15:45:40,2025-08-09 15:45:40,DELIVERED,426.11
SHP00026159,ORD00027618,WH010,Delhivery,2025-12-18 01:10:31,2025-12-27 01:10:31,DELIVERED,1163.36
SHP00026160,ORD00027619,WH001,Delhivery,2025-12-09 11:50:09,2025-12-12 11:50:09,DELIVERED,637.83
SHP00026161,ORD00027620,WH005,Ecom Express,2025-03-14 13:29:47,2025-03-22 13:29:47,DELIVERED,77.41
SHP00026162,ORD00027621,WH009,FedEx,2026-05-27 19:35:10,2026-05-29 19:35:10,DELIVERED,304.54
SHP00026163,ORD00027622,WH001,Delhivery,2025-12-18 16:58:19,,CANCELLED,1363.27
SHP00026164,ORD00027623,WH003,Ecom Express,2025-06-01 01:45:59,2025-06-06 01:45:59,DELIVERED,755.29
SHP00026165,ORD00027625,WH003,BlueDart,2026-07-13 01:13:44,2026-07-16 01:13:44,DELIVERED,975.2
SHP00026166,ORD00027626,WH010,Delhivery,2025-03-08 08:42:29,2025-03-09 08:42:29,DELIVERED,420.39
SHP00026167,ORD00027627,WH003,DTDC,2026-06-28 15:47:54,2026-07-01 15:47:54,DELIVERED,1252.7
SHP00026168,ORD00027628,WH009,DTDC,2026-06-27 06:55:06,2026-07-03 06:55:06,DELIVERED,355.02
SHP00026169,ORD00027629,WH009,Ecom Express,2026-05-05 22:56:09,,IN_TRANSIT,1125.6
SHP00026170,ORD00027630,WH004,DHL,2025-04-29 04:10:19,2025-05-01 04:10:19,DELIVERED,1429.92
SHP00026171,ORD00027632,WH007,Ecom Express,2026-07-26 11:59:52,2026-08-05 11:59:52,DELIVERED,1375.09
SHP00026172,ORD00027633,WH010,DHL,2026-01-05 02:26:11,2026-01-12 02:26:11,DELIVERED,136.81
SHP00026173,ORD00027634,WH008,FedEx,2026-07-18 16:50:36,,IN_TRANSIT,163.76
SHP00026174,ORD00027635,WH007,DTDC,2025-08-24 12:58:54,,IN_TRANSIT,1371.5
SHP00026175,ORD00027636,WH006,BlueDart,2026-06-17 21:37:45,2026-06-24 21:37:45,DELIVERED,908.26
SHP00026176,ORD00027637,WH001,FedEx,2025-03-09 16:32:24,2025-03-15 16:32:24,DELAYED,1085.34
SHP00026177,ORD00027638,WH004,DHL,2026-05-13 19:34:22,,CANCELLED,1009.25
SHP00026178,ORD00027639,WH001,DHL,2026-07-15 23:00:02,,IN_TRANSIT,284.49
SHP00026179,ORD00027641,WH009,Delhivery,2025-11-17 19:08:33,2025-11-18 19:08:33,DELIVERED,648.22
SHP00026180,ORD00027642,WH006,DTDC,2026-05-09 20:43:08,,CANCELLED,515.44
SHP00026181,ORD00027643,WH002,DTDC,2025-03-02 13:10:18,2025-03-06 13:10:18,DELIVERED,551.64
SHP00026182,ORD00027644,WH006,FedEx,2025-04-19 20:52:22,2025-04-27 20:52:22,DELIVERED,620.29
SHP00026183,ORD00027645,WH007,BlueDart,2025-03-08 08:10:02,2025-03-16 08:10:02,DELIVERED,1390.54
SHP00026184,ORD00027646,WH005,BlueDart,2026-04-03 01:19:06,2026-04-10 01:19:06,DELIVERED,394.7
SHP00026185,ORD00027647,WH003,Ecom Express,2025-03-17 07:27:20,2025-03-27 07:27:20,DELIVERED,1124.28
SHP00026186,ORD00027648,WH010,BlueDart,2025-06-28 14:39:29,,IN_TRANSIT,486.93
SHP00026187,ORD00027649,WH005,FedEx,2025-05-03 17:43:06,2025-05-06 17:43:06,DELIVERED,753.68
SHP00026188,ORD00027650,WH003,Ecom Express,2025-12-02 09:25:58,2025-12-08 09:25:58,DELAYED,1055.16
SHP00026189,ORD00027651,WH005,BlueDart,2025-03-04 22:01:22,2025-03-05 22:01:22,DELIVERED,1214.06
SHP00026190,ORD00027652,WH008,DTDC,2025-07-08 11:27:15,2025-07-16 11:27:15,DELIVERED,66.16
SHP00026191,ORD00027653,WH008,XpressBees,2026-06-15 23:19:12,2026-06-16 23:19:12,DELIVERED,476.43
SHP00026192,ORD00027654,WH006,DHL,2026-04-13 10:54:00,2026-04-21 10:54:00,DELAYED,627.27
SHP00026193,ORD00027655,WH009,Delhivery,2025-02-14 11:18:00,2025-02-16 11:18:00,DELIVERED,1060.23
SHP00026194,ORD00027656,WH008,BlueDart,2025-08-21 01:08:16,2025-08-25 01:08:16,DELIVERED,423.64
SHP00026195,ORD00027657,WH001,FedEx,2026-05-22 05:57:27,2026-05-29 05:57:27,DELIVERED,384.4
SHP00026196,ORD00027658,WH005,DHL,2026-03-05 01:18:01,2026-03-11 01:18:01,DELIVERED,563.62
SHP00026197,ORD00027659,WH007,FedEx,2025-11-17 07:13:59,2025-11-20 07:13:59,DELIVERED,969.93
SHP00026198,ORD00027661,WH002,FedEx,2025-12-29 12:32:50,2026-01-01 12:32:50,DELIVERED,500.69
SHP00026199,ORD00027663,WH008,Ecom Express,2026-01-02 16:27:38,,CANCELLED,1105.76
SHP00026200,ORD00027664,WH002,Ecom Express,2025-05-25 14:55:38,,IN_TRANSIT,716.13
SHP00026201,ORD00027665,WH001,DHL,2025-11-09 19:20:09,,CANCELLED,262.68
SHP00026202,ORD00027666,WH006,BlueDart,2026-06-24 03:57:05,2026-07-01 03:57:05,DELIVERED,255.11
SHP00026203,ORD00027667,WH001,Ecom Express,2026-01-25 22:06:38,2026-01-29 22:06:38,DELIVERED,79.07
SHP00026204,ORD00027668,WH004,DHL,2026-06-17 02:55:49,2026-06-20 02:55:49,DELIVERED,1065.24
SHP00026205,ORD00027669,WH002,DHL,2025-12-27 07:19:47,2025-12-29 07:19:47,DELIVERED,364.39
SHP00026206,ORD00027670,WH002,BlueDart,2025-12-25 15:25:09,2026-01-02 15:25:09,DELIVERED,1110.75
SHP00026207,ORD00027671,WH009,DTDC,2026-03-19 01:54:24,2026-03-25 01:54:24,DELIVERED,1213.72
SHP00026208,ORD00027672,WH007,XpressBees,2025-06-23 23:32:34,2025-06-26 23:32:34,DELIVERED,567.09
SHP00026209,ORD00027674,WH006,BlueDart,2025-01-07 15:13:26,2025-01-09 15:13:26,DELAYED,444.23
SHP00026210,ORD00027675,WH007,Delhivery,2026-02-19 20:29:55,,IN_TRANSIT,115.67
SHP00026211,ORD00027676,WH007,DTDC,2025-09-02 13:34:22,,IN_TRANSIT,1382.0
SHP00026212,ORD00027677,WH009,FedEx,2026-02-20 18:17:09,2026-02-28 18:17:09,DELIVERED,1030.9
SHP00026213,ORD00027678,WH006,DTDC,2026-05-02 20:36:38,2026-05-06 20:36:38,DELIVERED,1334.18
SHP00026214,ORD00027679,WH009,FedEx,2025-12-01 21:00:59,2025-12-05 21:00:59,DELIVERED,911.64
SHP00026215,ORD00027680,WH003,Delhivery,2026-03-08 04:33:33,,IN_TRANSIT,831.23
SHP00026216,ORD00027681,WH007,DTDC,2025-01-15 15:20:30,2025-01-23 15:20:30,DELIVERED,398.58
SHP00026217,ORD00027683,WH003,FedEx,2026-02-01 18:30:05,2026-02-04 18:30:05,DELIVERED,897.31
SHP00026218,ORD00027684,WH003,XpressBees,2026-05-25 15:59:52,2026-06-02 15:59:52,DELIVERED,220.01
